Date,BoroughID,grocery_pharmacy,parks,residential,retail_recreation,transit,workplaces
30/01/2021,32,-31,-59,18,-87,-79,-43
30/01/2021,33,-28,-30,18,-79,-67,-40
31/01/2021,1,-70,-88,0,-89,-82,-74.5
31/01/2021,2,-53,-71,14,-92,-84,-47
31/01/2021,3,-19,6,10,-53,-51,-33
31/01/2021,4,-23,29,12,-64,-61,-38
31/01/2021,5,-22,20,11,-65,-57,-30
31/01/2021,6,-14,6,12,-64,-60,-40
31/01/2021,7,-17,13,12,-63,-58,-34
31/01/2021,8,-46,-13,14,-83,-80,-42
31/01/2021,9,-21,32,11,-66,-62,-30
31/01/2021,10,-16,-3,12,-59,-61,-39
31/01/2021,11,-18,1,11,-59,-51,-35
31/01/2021,12,-20,15,12,-70,-67,-32
31/01/2021,13,-37,0,14,-80,-71,-45
31/01/2021,14,-28,-3,13,-63,-64,-47
31/01/2021,15,-18,31,11,-64,-55,-30
31/01/2021,16,-23,26,11,-64,-52,-30
31/01/2021,17,-23,39,12,-59,-73,-33
31/01/2021,18,-26,1,12,-57,-58,-38
31/01/2021,19,-26,18,13,-79,-76,-37
31/01/2021,20,-22,-19,13,-72,-71,-35
31/01/2021,21,-16,32,13,-57,-62,-39
31/01/2021,22,-28,11,12,-64,-65,-36
31/01/2021,23,-28,62,11,-65,-59,-37
31/01/2021,24,-19,-9,11,-57,-57,-35
31/01/2021,25,-15,18,12,-66,-67,-45
31/01/2021,26,-28,-16,13,-70,-71,-38
31/01/2021,27,-21,27,11,-61,-62,-37
31/01/2021,28,-46,-39,13,-67,-70,-40
31/01/2021,29,-12,21,12,-54,-60,-43
31/01/2021,30,-32,13,14,-67,-68,-34
31/01/2021,31,-22,-15,12,-68,-58,-39
31/01/2021,32,-21,-23,14,-84,-77,-42
31/01/2021,33,-27,43,12,-74,-59,-41
01/02/2021,1,-78,-92,0,-93,-84,-75
01/02/2021,2,-52,-64,28,-90,-80,-72
01/02/2021,3,-16,14,18,-44,-51,-50
01/02/2021,4,-22,20,24,-55,-62,-59
01/02/2021,5,-20,18,22,-56,-65,-57
01/02/2021,6,-13,34,21,-51,-57,-56
01/02/2021,7,-17,1,25,-56,-65,-64
01/02/2021,8,-47,-16,28,-84,-79,-73
01/02/2021,9,-18,25,22,-56,-62,-55
01/02/2021,10,-19,21,22,-50,-59,-56
01/02/2021,11,-19,-3,20,-47,-56,-53
01/02/2021,12,-19,35,25,-66,-66,-65
01/02/2021,13,-34,-2,28,-74,-65,-71
01/02/2021,14,-24,10,23,-54,-62,-63
01/02/2021,15,-18,21,22,-54,-59,-56
01/02/2021,16,-21,-16,21,-55,-57,-54
01/02/2021,17,-18,30,21,-53,-75,-54
01/02/2021,18,-20,6,21,-49,-58,-55
01/02/2021,19,-35,-2,30,-78,-73,-73
01/02/2021,20,-21,-8,28,-66,-73,-65
01/02/2021,21,-16,26,26,-49,-64,-65
01/02/2021,22,-23,1,25,-60,-63,-62
01/02/2021,23,-20,108,21,-60,-57,-58
01/02/2021,24,-18,-18,22,-48,-62,-59
01/02/2021,25,-18,12,27,-65,-69,-72
01/02/2021,26,-28,-21,27,-66,-71,-66
01/02/2021,27,-21,16,24,-54,-69,-62
01/02/2021,28,-33,-36,28,-67,-71,-72
01/02/2021,29,-14,-2,22,-45,-61,-60
01/02/2021,30,-24,15,30,-66,-66,-69
01/02/2021,31,-18,-12,24,-58,-57,-63
01/02/2021,32,-21,-21,26,-79,-71,-68
01/02/2021,33,-26,41.5,26,-68,-67,-64
02/02/2021,1,-77,-90,0,-93,-85,-75
02/02/2021,2,-53,-61,28,-90,-80,-72
02/02/2021,3,-16,40,18,-41,-50,-51
02/02/2021,4,-21,45,24,-53,-61,-60
02/02/2021,5,-16,39,22,-54,-66,-57
02/02/2021,6,-13,44,21,-52,-59,-56
02/02/2021,7,-14,15,26,-55,-66,-63
02/02/2021,8,-43,-16,29,-84,-80,-72
02/02/2021,9,-13,37,23,-55,-65,-57
02/02/2021,10,-18,31,23,-49,-61,-57
02/02/2021,11,-17,5,21,-48,-57,-53
02/02/2021,12,-17,39,25,-66,-67,-65
02/02/2021,13,-31,-3,28,-73,-67,-71
02/02/2021,14,-20,25,24,-53,-62,-64
02/02/2021,15,-16,36,23,-54,-60,-55
02/02/2021,16,-17,-1,21,-55,-57,-55
02/02/2021,17,-17,41,22,-52,-74,-55
02/02/2021,18,-20,30,22,-49,-58,-55
02/02/2021,19,-32,12,31,-79,-76,-73
02/02/2021,20,-19,2,28,-69,-73,-65
02/02/2021,21,-12,50,26,-48,-65,-65
02/02/2021,22,-25,17,26,-60,-64,-63
02/02/2021,23,-20,126,21,-57,-59,-58
02/02/2021,24,-11,9,22,-48,-61,-60
02/02/2021,25,-15,23,28,-65,-69,-73
02/02/2021,26,-27,-18,27,-67,-71,-67
02/02/2021,27,-19,34,24,-53,-69,-61
02/02/2021,28,-29,-29,29,-68,-73,-72
02/02/2021,29,-13,23,23,-46,-61,-61
02/02/2021,30,-21,23,31,-65,-65,-69
02/02/2021,31,-17,4,24,-57,-57,-64
02/02/2021,32,-18,-12,25,-78,-72,-69
02/02/2021,33,-24,41.5,26,-68,-67,-64
03/02/2021,1,-77,-91,0,-94,-86,-75
03/02/2021,2,-52,-69,28,-91,-82,-72
03/02/2021,3,-10,1,19,-44,-55,-49
03/02/2021,4,-21,24,26,-54,-63,-59
03/02/2021,5,-20,-3,23,-57,-67,-56
03/02/2021,6,-13,33,22,-52,-60,-55
03/02/2021,7,-18,-10,27,-59,-67,-63
03/02/2021,8,-46,-26,30,-85,-81,-72
03/02/2021,9,-18,5,24,-58,-66,-56
03/02/2021,10,-19,14,23,-49,-63,-57
03/02/2021,11,-15,-13,22,-50,-60,-52
03/02/2021,12,-17,18,27,-67,-69,-65
03/02/2021,13,-33,-16,29,-74,-70,-70
03/02/2021,14,-24,-1,26,-58,-66,-63
03/02/2021,15,-17,33,23,-55,-62,-55
03/02/2021,16,-25,-24,22,-58,-59,-54
03/02/2021,17,-19,45,22,-54,-74,-54
03/02/2021,18,-22,4,22,-52,-61,-53
03/02/2021,19,-34,2,32,-80,-77,-73
03/02/2021,20,-21,-16,30,-70,-76,-65
03/02/2021,21,-13,20,28,-51,-66,-63
03/02/2021,22,-27,-13,27,-62,-67,-62
03/02/2021,23,-24,94,22,-63,-62,-56
03/02/2021,24,-18,-17,23,-51,-63,-58
03/02/2021,25,-18,-1,30,-67,-71,-72
03/02/2021,26,-30,-31,28,-69,-72,-67
03/02/2021,27,-21,-11,25,-56,-70,-61
03/02/2021,28,-34,-41,30,-69,-74,-71
03/02/2021,29,-13,-6,23,-46,-62,-58
03/02/2021,30,-22,8,32,-66,-68,-68
03/02/2021,31,-18,-23,25,-61,-61,-62
03/02/2021,32,-20,-23,27,-79,-73,-67
03/02/2021,33,-28,40,27,-70,-68,-63
04/02/2021,1,-78,-91,0,-94,-86,-74
04/02/2021,2,-55,-70,29,-92,-83,-71
04/02/2021,3,-12,0,19,-44,-52,-49
04/02/2021,4,-22,9,26,-55,-65,-60
04/02/2021,5,-14,12,23,-56,-67,-55
04/02/2021,6,-16,13,22,-54,-61,-56
04/02/2021,7,-15,1,27,-58,-69,-63
04/02/2021,8,-45,-38,31,-86,-82,-72
04/02/2021,9,-13,15,24,-57,-67,-56
04/02/2021,10,-17,4,24,-51,-64,-56
04/02/2021,11,-14,-23,22,-49,-60,-52
04/02/2021,12,-16,7,27,-70,-69,-64
04/02/2021,13,-31,-20,30,-75,-70,-70
04/02/2021,14,-24,-8,26,-57,-64,-63
04/02/2021,15,-21,8,24,-59,-64,-56
04/02/2021,16,-17,-22,23,-57,-58,-54
04/02/2021,17,-18,23,23,-56,-74,-54
04/02/2021,18,-23,1,23,-54,-62,-55
04/02/2021,19,-32,-12,33,-81,-78,-73
04/02/2021,20,-19,-19,30,-70,-75,-66
04/02/2021,21,-7,26,28,-50,-66,-65
04/02/2021,22,-24,-17,27,-61,-67,-63
04/02/2021,23,-20,72,22,-62,-64,-58
04/02/2021,24,-20,-22,23,-50,-67,-59
04/02/2021,25,-16,7,30,-66,-71,-72
04/02/2021,26,-29,-32,29,-70,-74,-65
04/02/2021,27,-21,3,25,-55,-70,-61
04/02/2021,28,-35,-45,31,-71,-76,-72
04/02/2021,29,-12,-14,24,-47,-64,-59
04/02/2021,30,-20,1,33,-67,-67,-69
04/02/2021,31,-16,-13,26,-61,-62,-63
04/02/2021,32,-23,-28,28,-79,-73,-68
04/02/2021,33,-28,32.5,28,-72,-69,-64
05/02/2021,1,-73,-89,0,-94,-84,-71
05/02/2021,2,-48,-62,27,-91,-81,-70
05/02/2021,3,-1,70,18,-43,-48,-46
05/02/2021,4,-14,71,24,-53,-61,-57
05/02/2021,5,-9,71,22,-56,-64,-53
05/02/2021,6,-5,64,22,-54,-57,-54
05/02/2021,7,-5,52,25,-56,-63,-60
05/02/2021,8,-36,0,29,-84,-80,-69
05/02/2021,9,-4,66,23,-57,-62,-54
05/02/2021,10,-11,40,23,-49,-62,-55
05/02/2021,11,-8,23,21,-48,-55,-49
05/02/2021,12,0,54,25,-68,-65,-62
05/02/2021,13,-24,14,29,-74,-67,-68
05/02/2021,14,-14,47,25,-53,-62,-61
05/02/2021,15,-9,56,23,-58,-62,-55
05/02/2021,16,-11,35,22,-56,-54,-53
05/02/2021,17,-11,40,23,-55,-73,-52
05/02/2021,18,-14,38,21,-48,-57,-53
05/02/2021,19,-21,41,31,-79,-75,-70
05/02/2021,20,-8,14,29,-69,-72,-64
05/02/2021,21,-2,77,26,-45,-61,-63
05/02/2021,22,-11,31,25,-59,-63,-58
05/02/2021,23,-10,171,21,-59,-59,-56
05/02/2021,24,-7,40,22,-47,-60,-57
05/02/2021,25,-6,57,27,-62,-66,-69
05/02/2021,26,-18,-5,28,-67,-69,-64
05/02/2021,27,-14,73,24,-53,-66,-59
05/02/2021,28,-22,-23,29,-67,-73,-69
05/02/2021,29,-6,43,23,-45,-62,-57
05/02/2021,30,-8,47,30,-64,-63,-65
05/02/2021,31,-7,30,24,-60,-55,-60
05/02/2021,32,-14,-5,25,-79,-70,-66
05/02/2021,33,-17,32.5,26,-67,-65,-61
06/02/2021,1,-61,-88,0,-92,-81,-73
06/02/2021,2,-52,-74,17,-93,-84,-48
06/02/2021,3,-10,-2,12,-49,-51,-32
06/02/2021,4,-15,30,15,-59,-59,-36
06/02/2021,5,-10,21,14,-61,-64,-27
06/02/2021,6,-10,40,14,-62,-56,-39
06/02/2021,7,-10,3,15,-62,-62,-32
06/02/2021,8,-43,-30,17,-84,-80,-40
06/02/2021,9,-12,34,14,-64,-64,-29
06/02/2021,10,-13,25,15,-56,-60,-37
06/02/2021,11,-14,-8,14,-55,-55,-30
06/02/2021,12,-13,8,15,-74,-68,-37
06/02/2021,13,-29,-3,17,-81,-72,-48
06/02/2021,14,-22,-3,16,-61,-63,-46
06/02/2021,15,-8,62,14,-61,-53,-27
06/02/2021,16,-17,-7,14,-63,-51,-26
06/02/2021,17,-14,60,14,-56,-74,-28
06/02/2021,18,-10,2,14,-54,-57,-33
06/02/2021,19,-15,17,17,-80,-70,-37
06/02/2021,20,-14,-31,16,-73,-70,-37
06/02/2021,21,-11,20,16,-54,-60,-38
06/02/2021,22,-18,-4,16,-63,-65,-36
06/02/2021,23,-22,53,14,-67,-64,-37
06/02/2021,24,-14,-21,14,-53,-58,-32
06/02/2021,25,-6,2,16,-65,-66,-43
06/02/2021,26,-27,-25,16,-70,-71,-38
06/02/2021,27,-18,8,15,-60,-66,-36
06/02/2021,28,-28,-41,16,-65,-70,-41
06/02/2021,29,-13,-10,15,-51,-60,-39
06/02/2021,30,-16,7,18,-69,-66,-37
06/02/2021,31,-16,-26,15,-67,-57,-36
06/02/2021,32,-21,-30,16,-84,-78,-42
06/02/2021,33,-19,25,16,-74,-65,-35
07/02/2021,1,-78,-94,0,-92,-83,-73
07/02/2021,2,-59,-83,16,-94,-86,-53
07/02/2021,3,-26,-31,11,-60,-56,-36
07/02/2021,4,-30,-28,14,-69,-65,-41
07/02/2021,5,-31,-24,13,-72,-68,-36
07/02/2021,6,-21,-30,13,-69,-64,-42
07/02/2021,7,-27,-24,14,-72,-67,-37
07/02/2021,8,-53,-50,15,-87,-83,-46
07/02/2021,9,-30,-11,13,-73,-69,-32
07/02/2021,10,-23,-37,13,-63,-66,-41
07/02/2021,11,-27,-49,12,-64,-60,-36
07/02/2021,12,-26,-33,14,-76,-71,-35
07/02/2021,13,-41,-35,15,-82,-74,-48
07/02/2021,14,-35,-43,14,-69,-69,-50
07/02/2021,15,-28,-24,13,-70,-61,-32
07/02/2021,16,-31,-33,13,-71,-59,-32
07/02/2021,17,-26,-2,13,-62,-74,-36
07/02/2021,18,-31,-36,13,-62,-64,-39
07/02/2021,19,-31,-29,16,-83,-78,-42
07/02/2021,20,-30,-52,15,-77,-74,-41
07/02/2021,21,-26,-20,14,-65,-68,-41
07/02/2021,22,-35,-42,14,-70,-71,-37
07/02/2021,23,-35,-5,12,-71,-66,-38
07/02/2021,24,-27,-52,12,-63,-65,-37
07/02/2021,25,-23,-35,15,-74,-74,-50
07/02/2021,26,-37,-49,15,-76,-75,-42
07/02/2021,27,-30,-40,13,-71,-68,-44
07/02/2021,28,-51,-62,15,-73,-73,-44
07/02/2021,29,-26,-36,13,-58,-66,-45
07/02/2021,30,-40,-36,16,-75,-73,-40
07/02/2021,31,-34,-49,14,-76,-67,-43
07/02/2021,32,-36,-52,15,-87,-80,-47
07/02/2021,33,-36,-28,14,-81,-66,-45
08/02/2021,1,-79,-92,0,-93,-85,-75
08/02/2021,2,-55,-69,29,-91,-81,-74
08/02/2021,3,-17,45,19,-48,-52,-53
08/02/2021,4,-26,11,25,-59,-64,-61
08/02/2021,5,-28,27,24,-62,-68,-61
08/02/2021,6,-20,25,22,-56,-61,-57
08/02/2021,7,-27,11,28,-64,-68,-68
08/02/2021,8,-49,-15,29,-85,-80,-74
08/02/2021,9,-24,28,24,-61,-66,-57
08/02/2021,10,-22,0,23,-52,-62,-57
08/02/2021,11,-24,-4,22,-52,-61,-55
08/02/2021,12,-23,28,26,-69,-71,-66
08/02/2021,13,-36,-16,29,-75,-68,-71
08/02/2021,14,-29,9,25,-59,-65,-65
08/02/2021,15,-23,7,23,-59,-63,-57
08/02/2021,16,-28,0,22,-62,-57,-58
08/02/2021,17,-21,5,22,-57,-76,-55
08/02/2021,18,-22,-11,22,-53,-61,-55
08/02/2021,19,-37,-10,31,-80,-75,-75
08/02/2021,20,-26,-22,29,-70,-74,-66
08/02/2021,21,-22,40,27,-54,-66,-67
08/02/2021,22,-25,-11,26,-62,-66,-63
08/02/2021,23,-24,124,22,-62,-59,-58
08/02/2021,24,-24,6,23,-54,-65,-61
08/02/2021,25,-23,-10,28,-69,-72,-73
08/02/2021,26,-31,-28,28,-69,-72,-67
08/02/2021,27,-25,-2,25,-58,-71,-63
08/02/2021,28,-37,-32,29,-69,-74,-73
08/02/2021,29,-22,8,23,-45,-62,-60
08/02/2021,30,-27,9,31,-68,-68,-70
08/02/2021,31,-24,9,25,-63,-60,-65
08/02/2021,32,-26,-29,26,-81,-72,-69
08/02/2021,33,-29,8,27,-72,-70,-66
09/02/2021,1,-78,-93,0,-94,-86,-78
09/02/2021,2,-54,-70,29,-91,-81,-73
09/02/2021,3,-16,14,20,-47,-54,-53
09/02/2021,4,-23,7,26,-56,-65,-61
09/02/2021,5,-22,21,25,-63,-71,-61
09/02/2021,6,-18,6,23,-53,-61,-56
09/02/2021,7,-19,18,29,-63,-69,-68
09/02/2021,8,-46,-35,30,-86,-81,-74
09/02/2021,9,-18,47,26,-61,-68,-59
09/02/2021,10,-21,-7,24,-53,-65,-57
09/02/2021,11,-19,-24,22,-51,-61,-54
09/02/2021,12,-19,8,27,-69,-70,-66
09/02/2021,13,-34,-28,29,-76,-69,-71
09/02/2021,14,-23,-11,26,-57,-66,-65
09/02/2021,15,-20,-7,24,-59,-63,-55
09/02/2021,16,-21,-14,24,-61,-59,-57
09/02/2021,17,-19,-3,23,-55,-76,-55
09/02/2021,18,-23,-8,23,-54,-62,-55
09/02/2021,19,-35,-15,32,-80,-77,-75
09/02/2021,20,-23,-22,30,-72,-75,-66
09/02/2021,21,-17,53,28,-55,-67,-66
09/02/2021,22,-24,13,27,-63,-66,-63
09/02/2021,23,-22,74,23,-61,-62,-59
09/02/2021,24,-15,-20,24,-52,-66,-62
09/02/2021,25,-19,-8,30,-68,-72,-72
09/02/2021,26,-32,-37,29,-70,-73,-67
09/02/2021,27,-25,26,26,-59,-70,-64
09/02/2021,28,-34,-43,30,-70,-75,-73
09/02/2021,29,-19,-7,24,-46,-65,-62
09/02/2021,30,-25,7,32,-67,-67,-70
09/02/2021,31,-24,-2,26,-63,-62,-65
09/02/2021,32,-25,-34,27,-80,-74,-69
09/02/2021,33,-27,8,28,-71,-69,-66
10/02/2021,1,-75,-91,0,-94,-86,-76
10/02/2021,2,-50,-67,28,-91,-81,-72
10/02/2021,3,-5,-3,19,-43,-55,-49
10/02/2021,4,-15,14,25,-52,-63,-59
10/02/2021,5,-14,5,24,-57,-69,-58
10/02/2021,6,-7,28,22,-51,-59,-55
10/02/2021,7,-14,2,28,-58,-67,-65
10/02/2021,8,-42,-21,30,-84,-80,-71
10/02/2021,9,-15,14,25,-57,-67,-55
10/02/2021,10,-15,14,23,-46,-63,-56
10/02/2021,11,-10,-11,22,-48,-59,-52
10/02/2021,12,-12,22,26,-66,-69,-64
10/02/2021,13,-27,-8,29,-72,-67,-69
10/02/2021,14,-18,2,25,-56,-66,-62
10/02/2021,15,-11,27,23,-55,-61,-55
10/02/2021,16,-18,-20,23,-57,-58,-54
10/02/2021,17,-14,34,22,-51,-74,-53
10/02/2021,18,-16,12,22,-50,-60,-52
10/02/2021,19,-29,5,32,-79,-77,-73
10/02/2021,20,-16,-18,29,-68,-76,-65
10/02/2021,21,-9,32,28,-48,-66,-63
10/02/2021,22,-19,-6,26,-59,-66,-61
10/02/2021,23,-16,92,22,-60,-62,-55
10/02/2021,24,-11,-13,23,-48,-63,-59
10/02/2021,25,-14,14,29,-62,-70,-71
10/02/2021,26,-24,-28,28,-67,-72,-66
10/02/2021,27,-15,5,25,-55,-70,-61
10/02/2021,28,-30,-37,29,-68,-74,-70
10/02/2021,29,-11,3,23,-38,-63,-58
10/02/2021,30,-18,16,31,-64,-67,-68
10/02/2021,31,-13,-11,25,-59,-60,-62
10/02/2021,32,-19,-23,26,-78,-72,-67
10/02/2021,33,-21,8,27,-68,-69,-63
11/02/2021,1,-77,-92,0,-94,-86,-75
11/02/2021,2,-51,-68,29,-91,-82,-71
11/02/2021,3,-9,-2,19,-43,-51,-50
11/02/2021,4,-16,17,26,-54,-64,-59
11/02/2021,5,-12,6,24,-56,-68,-56
11/02/2021,6,-8,25,22,-52,-60,-55
11/02/2021,7,-12,-3,27,-58,-68,-64
11/02/2021,8,-42,-31,30,-85,-81,-73
11/02/2021,9,-10,16,25,-56,-67,-55
11/02/2021,10,-10,4,24,-48,-64,-55
11/02/2021,11,-10,-18,22,-47,-58,-53
11/02/2021,12,-11,14,27,-68,-68,-64
11/02/2021,13,-26,-9,29,-74,-68,-70
11/02/2021,14,-18,0,26,-55,-64,-62
11/02/2021,15,-16,16,24,-56,-64,-55
11/02/2021,16,-11,-23,23,-58,-56,-55
11/02/2021,17,-9,20,23,-54,-74,-54
11/02/2021,18,-15,3,23,-51,-62,-54
11/02/2021,19,-28,-4,33,-81,-77,-73
11/02/2021,20,-16,-17,30,-69,-75,-66
11/02/2021,21,-5,30,28,-49,-66,-65
11/02/2021,22,-19,-11,27,-60,-66,-62
11/02/2021,23,-18,70,22,-61,-63,-57
11/02/2021,24,-18,-18,23,-49,-65,-59
11/02/2021,25,-10,17,30,-64,-69,-70
11/02/2021,26,-26,-34,29,-68,-73,-64
11/02/2021,27,-13,7,25,-53,-68,-60
11/02/2021,28,-30,-44,30,-70,-75,-71
11/02/2021,29,-11,-4,24,-40,-63,-59
11/02/2021,30,-14,9,32,-65,-66,-68
11/02/2021,31,-13,-13,26,-59,-62,-64
11/02/2021,32,-16,-21,27,-79,-72,-68
11/02/2021,33,-22,8,28,-71,-67,-64
12/02/2021,1,-73,-91,0,-94,-84,-75
12/02/2021,2,-49,-72,29,-92,-81,-70
12/02/2021,3,-4,-14,20,-43,-50,-47
12/02/2021,4,-14,9,25,-54,-63,-57
12/02/2021,5,-8,5,24,-57,-67,-54
12/02/2021,6,-7,16,22,-54,-57,-53
12/02/2021,7,-4,-1,27,-57,-64,-62
12/02/2021,8,-39,-28,30,-86,-79,-70
12/02/2021,9,-9,11,24,-57,-63,-53
12/02/2021,10,-12,3,24,-49,-64,-54
12/02/2021,11,-10,-24,22,-48,-57,-49
12/02/2021,12,-5,13,27,-71,-66,-62
12/02/2021,13,-25,-13,30,-75,-67,-68
12/02/2021,14,-16,-5,26,-55,-61,-61
12/02/2021,15,-10,6,24,-57,-61,-54
12/02/2021,16,-10,-18,23,-57,-53,-53
12/02/2021,17,-7,13,23,-53,-73,-52
12/02/2021,18,-13,1,22,-50,-59,-53
12/02/2021,19,-23,2,33,-81,-75,-71
12/02/2021,20,-11,-21,30,-71,-72,-64
12/02/2021,21,-3,24,28,-47,-63,-63
12/02/2021,22,-9,-9,26,-59,-64,-58
12/02/2021,23,-15,72,22,-60,-59,-55
12/02/2021,24,-9,-28,23,-49,-63,-57
12/02/2021,25,-2,16,28,-63,-69,-68
12/02/2021,26,-21,-34,29,-69,-70,-64
12/02/2021,27,-10,5,24,-53,-67,-58
12/02/2021,28,-25,-49,30,-69,-73,-70
12/02/2021,29,-10,-15,24,-42,-61,-58
12/02/2021,30,-10,19,31,-65,-64,-65
12/02/2021,31,-9,-21,25,-61,-57,-61
12/02/2021,32,-15,-30,27,-80,-72,-66
12/02/2021,33,-17,44,27,-68,-67,-61
13/02/2021,1,-58,-89,0,-91,-78,-73.5
13/02/2021,2,-51,-73,16,-92,-84,-48
13/02/2021,3,-5,-16,12,-48,-50,-33
13/02/2021,4,-11,8,15,-59,-61,-37
13/02/2021,5,-3,8,14,-59,-64,-26
13/02/2021,6,-7,14,14,-61,-56,-38
13/02/2021,7,-3,-8,16,-60,-62,-33
13/02/2021,8,-40,-30,17,-84,-80,-41
13/02/2021,9,-7,23,14,-62,-65,-30
13/02/2021,10,-9,4,15,-53,-62,-37
13/02/2021,11,-8,-20,14,-53,-56,-31
13/02/2021,12,-9,8,15,-72,-68,-38
13/02/2021,13,-26,-4,17,-80,-71,-47
13/02/2021,14,-17,-3,16,-58,-62,-46
13/02/2021,15,-6,18,14,-61,-56,-29
13/02/2021,16,-9,-16,14,-62,-48,-27
13/02/2021,17,-7,29,14,-55,-73,-30
13/02/2021,18,-5,-10,14,-52,-59,-34
13/02/2021,19,-11,14,17,-79,-69,-39
13/02/2021,20,-11,-30,17,-71,-69,-37
13/02/2021,21,-4,14,16,-52,-62,-38
13/02/2021,22,-10,1,15,-61,-61,-37
13/02/2021,23,-15,73,13,-65,-58,-37
13/02/2021,24,-6,-31,13,-50,-57,-32
13/02/2021,25,-1,3,16,-64,-65,-43
13/02/2021,26,-21,-29,16,-68,-67,-37
13/02/2021,27,-10,-2,15,-57,-64,-35
13/02/2021,28,-26,-43,16,-63,-68,-40
13/02/2021,29,-6,-13,15,-48,-59,-40
13/02/2021,30,-10,16,17,-66,-67,-37
13/02/2021,31,-8,-29,15,-65,-57,-38
13/02/2021,32,-17,-35,16,-83,-77,-44
13/02/2021,33,-14,24,16,-72,-63,-37
14/02/2021,1,-69,-88,0,-88,-79,-73.5
14/02/2021,2,-50,-70,15,-91,-84,-49
14/02/2021,3,-12,-9,10,-48,-50,-33
14/02/2021,4,-18,3,13,-61,-62,-36
14/02/2021,5,-17,3,11,-62,-60,-27
14/02/2021,6,-10,-11,11,-62,-59,-39
14/02/2021,7,-14,-11,12,-62,-60,-32
14/02/2021,8,-42,-19,14,-82,-80,-41
14/02/2021,9,-16,11,12,-63,-65,-27
14/02/2021,10,-13,-11,12,-55,-63,-38
14/02/2021,11,-14,-23,11,-57,-54,-32
14/02/2021,12,-17,5,12,-69,-66,-30
14/02/2021,13,-33,-10,13,-79,-71,-47
14/02/2021,14,-22,-11,13,-63,-63,-47
14/02/2021,15,-14,5,11,-59,-54,-24
14/02/2021,16,-19,1,11,-64,-46,-27
14/02/2021,17,-16,21,12,-56,-72,-32
14/02/2021,18,-20,-11,12,-54,-59,-34
14/02/2021,19,-21,19,14,-78,-72,-41
14/02/2021,20,-20,-24,14,-71,-69,-36
14/02/2021,21,-11,13,13,-57,-61,-36
14/02/2021,22,-23,-7,12,-63,-63,-35
14/02/2021,23,-21,43,11,-63,-60,-34
14/02/2021,24,-11,-22,11,-52,-59,-32
14/02/2021,25,-9,4,13,-65,-68,-43
14/02/2021,26,-24,-18,13,-68,-68,-36
14/02/2021,27,-18,7,12,-60,-61,-37
14/02/2021,28,-43,-41,13,-64,-68,-39
14/02/2021,29,-12,5,12,-50,-62,-38
14/02/2021,30,-29,2,14,-66,-68,-35
14/02/2021,31,-18,-23,12,-68,-57,-37
14/02/2021,32,-19,-28,15,-83,-77,-44
14/02/2021,33,-25,30,13,-74,-60,-40
15/02/2021,1,-75,-89,0,-92,-84,-72
15/02/2021,2,-48,-55,27,-89,-79,-73
15/02/2021,3,-11,47,17,-38,-49,-54
15/02/2021,4,-14,68,23,-49,-61,-60
15/02/2021,5,-12,47,21,-49,-65,-60
15/02/2021,6,-7,74,20,-46,-54,-56
15/02/2021,7,-12,32,25,-51,-65,-67
15/02/2021,8,-42,10,27,-82,-78,-73
15/02/2021,9,-13,49,22,-50,-62,-57
15/02/2021,10,-11,59,21,-42,-58,-57
15/02/2021,11,-14,26,19,-42,-56,-55
15/02/2021,12,-16,54,25,-63,-67,-67
15/02/2021,13,-29,21,27,-72,-64,-71
15/02/2021,14,-20,28,23,-50,-62,-64
15/02/2021,15,-11,72,21,-48,-58,-55
15/02/2021,16,-16,6,20,-51,-53,-57
15/02/2021,17,-11,61,21,-47,-76,-57
15/02/2021,18,-11,51,20,-42,-58,-56
15/02/2021,19,-33,13,29,-77,-72,-76
15/02/2021,20,-19,14,27,-65,-72,-67
15/02/2021,21,-10,64,25,-42,-63,-67
15/02/2021,22,-17,36,24,-56,-63,-63
15/02/2021,23,-10,190,20,-54,-53,-57
15/02/2021,24,-10,16,21,-44,-59,-61
15/02/2021,25,-9,66,27,-55,-68,-75
15/02/2021,26,-25,-4,26,-63,-70,-67
15/02/2021,27,-13,74,23,-43,-67,-65
15/02/2021,28,-27,-19,27,-63,-71,-73
15/02/2021,29,-12,31,21,-33,-60,-61
15/02/2021,30,-18,49,29,-60,-67,-70
15/02/2021,31,-11,18,23,-51,-55,-64
15/02/2021,32,-14,-6,24,-76,-69,-69
15/02/2021,33,-21,38,26,-62,-65,-67
16/02/2021,1,-74,-91,0,-93,-84,-76
16/02/2021,2,-51,-63,27,-89,-80,-73
16/02/2021,3,-13,3,18,-40,-50,-53
16/02/2021,4,-17,32,24,-50,-60,-61
16/02/2021,5,-10,13,23,-52,-67,-60
16/02/2021,6,-11,22,21,-50,-56,-55
16/02/2021,7,-8,2,27,-52,-67,-67
16/02/2021,8,-40,-21,29,-84,-79,-73
16/02/2021,9,-9,12,24,-51,-65,-59
16/02/2021,10,-15,18,23,-46,-62,-58
16/02/2021,11,-12,-11,21,-45,-57,-55
16/02/2021,12,-14,22,26,-66,-68,-67
16/02/2021,13,-28,-12,27,-73,-66,-71
16/02/2021,14,-17,9,24,-52,-62,-66
16/02/2021,15,-12,19,23,-51,-59,-54
16/02/2021,16,-12,-22,22,-52,-53,-57
16/02/2021,17,-11,21,22,-49,-75,-57
